Vulnerability ID,Severity,Package name,Package version,Package type,Package path,Image,OS Name,CVSS version,CVSS score,CVSS vector,Vuln link,Vuln Publish date,Vuln Fix date,Fix version,Public Exploit,K8S cluster name,K8S namespace name,K8S workload type,K8S workload name,K8S container name,Image ID,K8S POD count,Package suggested fix
CVE-2010-4756,Negligible,libc6,2.28-10,os,,k8s.gcr.io/kube-proxy:v1.22.15,debian 10.10,2.0,4,AV:N/AC:L/Au:S/C:N/I:N/A:P,https://security-tracker.debian.org/tracker/CVE-2010-4756,2010-10-07,,,false,containerd-lab,kube-system,daemonset,kube-proxy,kube-proxy,sha256:8f9e316d565da28bfd96f7e409ca76bcbd7827d33e2ec309835cd2c78351eef2,6,2.28-10+deb10u2
CVE-2019-11360,Negligible,iptables,1.8.5-3~bpo10+1,os,,k8s.gcr.io/kube-proxy:v1.22.15,debian 10.10,3.1,4.2,CVSS:3.1/AV:L/AC:L/PR:H/UI:R/S:U/C:N/I:N/A:H,https://security-tracker.debian.org/tracker/CVE-2019-11360,2019-04-30,,,false,containerd-lab,kube-system,daemonset,kube-proxy,kube-proxy,sha256:8f9e316d565da28bfd96f7e409ca76bcbd7827d33e2ec309835cd2c78351eef2,6,
CVE-2019-11360,Negligible,libip4tc2,1.8.5-3~bpo10+1,os,,k8s.gcr.io/kube-proxy:v1.22.15,debian 10.10,3.1,4.2,CVSS:3.1/AV:L/AC:L/PR:H/UI:R/S:U/C:N/I:N/A:H,https://security-tracker.debian.org/tracker/CVE-2019-11360,2019-04-30,,,false,containerd-lab,kube-system,daemonset,kube-proxy,kube-proxy,sha256:8f9e316d565da28bfd96f7e409ca76bcbd7827d33e2ec309835cd2c78351eef2,6,
CVE-2019-11360,Negligible,libip6tc2,1.8.5-3~bpo10+1,os,,k8s.gcr.io/kube-proxy:v1.22.15,debian 10.10,3.1,4.2,CVSS:3.1/AV:L/AC:L/PR:H/UI:R/S:U/C:N/I:N/A:H,https://security-tracker.debian.org/tracker/CVE-2019-11360,2019-04-30,,,false,containerd-lab,kube-system,daemonset,kube-proxy,kube-proxy,sha256:8f9e316d565da28bfd96f7e409ca76bcbd7827d33e2ec309835cd2c78351eef2,6,
CVE-2019-11360,Negligible,libxtables12,1.8.5-3~bpo10+1,os,,k8s.gcr.io/kube-proxy:v1.22.15,debian 10.10,3.1,4.2,CVSS:3.1/AV:L/AC:L/PR:H/UI:R/S:U/C:N/I:N/A:H,https://security-tracker.debian.org/tracker/CVE-2019-11360,2019-04-30,,,false,containerd-lab,kube-system,daemonset,kube-proxy,kube-proxy,sha256:8f9e316d565da28bfd96f7e409ca76bcbd7827d33e2ec309835cd2c78351eef2,6,
CVE-2011-3389,Negligible,libgnutls30,3.6.7-4+deb10u7,os,,k8s.gcr.io/kube-proxy:v1.22.15,debian 10.10,2.0,4.3,AV:N/AC:M/Au:N/C:P/I:N/A:N,https://security-tracker.debian.org/tracker/CVE-2011-3389,2011-08-31,,,false,containerd-lab,kube-system,daemonset,kube-proxy,kube-proxy,sha256:8f9e316d565da28bfd96f7e409ca76bcbd7827d33e2ec309835cd2c78351eef2,6,3.6.7-4+deb10u9
CVE-2017-18018,Negligible,coreutils,8.30-3,os,,k8s.gcr.io/kube-proxy:v1.22.15,debian 10.10,3.0,4.7,CVSS:3.0/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:H/A:N,https://security-tracker.debian.org/tracker/CVE-2017-18018,2017-12-20,,,false,containerd-lab,kube-system,daemonset,kube-proxy,kube-proxy,sha256:8f9e316d565da28bfd96f7e409ca76bcbd7827d33e2ec309835cd2c78351eef2,6,
CVE-2013-4235,Negligible,login,1:4.5-1.1,os,,k8s.gcr.io/kube-proxy:v1.22.15,debian 10.10,3.1,4.7,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:H/A:N,https://security-tracker.debian.org/tracker/CVE-2013-4235,2015-02-06,,,false,containerd-lab,kube-system,daemonset,kube-proxy,kube-proxy,sha256:8f9e316d565da28bfd96f7e409ca76bcbd7827d33e2ec309835cd2c78351eef2,6,
CVE-2013-4235,Negligible,passwd,1:4.5-1.1,os,,k8s.gcr.io/kube-proxy:v1.22.15,debian 10.10,3.1,4.7,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:H/A:N,https://security-tracker.debian.org/tracker/CVE-2013-4235,2015-02-06,,,false,containerd-lab,kube-system,daemonset,kube-proxy,kube-proxy,sha256:8f9e316d565da28bfd96f7e409ca76bcbd7827d33e2ec309835cd2c78351eef2,6,
CVE-2007-5686,Negligible,login,1:4.5-1.1,os,,k8s.gcr.io/kube-proxy:v1.22.15,debian 10.10,2.0,4.9,AV:L/AC:L/Au:N/C:C/I:N/A:N,https://security-tracker.debian.org/tracker/CVE-2007-5686,2007-10-11,,,false,containerd-lab,kube-system,daemonset,kube-proxy,kube-proxy,sha256:8f9e316d565da28bfd96f7e409ca76bcbd7827d33e2ec309835cd2c78351eef2,6,
CVE-2007-5686,Negligible,passwd,1:4.5-1.1,os,,k8s.gcr.io/kube-proxy:v1.22.15,debian 10.10,2.0,4.9,AV:L/AC:L/Au:N/C:C/I:N/A:N,https://security-tracker.debian.org/tracker/CVE-2007-5686,2007-10-11,,,false,containerd-lab,kube-system,daemonset,kube-proxy,kube-proxy,sha256:8f9e316d565da28bfd96f7e409ca76bcbd7827d33e2ec309835cd2c78351eef2,6,
CVE-2019-1010024,Negligible,libc-bin,2.28-10,os,,k8s.gcr.io/kube-proxy:v1.22.15,debian 10.10,3.0,5.3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,https://security-tracker.debian.org/tracker/CVE-2019-1010024,2018-02-16,,,false,containerd-lab,kube-system,daemonset,kube-proxy,kube-proxy,sha256:8f9e316d565da28bfd96f7e409ca76bcbd7827d33e2ec309835cd2c78351eef2,6,2.28-10+deb10u2
CVE-2019-1010024,Negligible,libc6,2.28-10,os,,k8s.gcr.io/kube-proxy:v1.22.15,debian 10.10,3.0,5.3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,https://security-tracker.debian.org/tracker/CVE-2019-1010024,2018-02-16,,,false,containerd-lab,kube-system,daemonset,kube-proxy,kube-proxy,sha256:8f9e316d565da28bfd96f7e409ca76bcbd7827d33e2ec309835cd2c78351eef2,6,2.28-10+deb10u2
CVE-2019-1010025,Negligible,libc-bin,2.28-10,os,,k8s.gcr.io/kube-proxy:v1.22.15,debian 10.10,3.0,5.3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,https://security-tracker.debian.org/tracker/CVE-2019-1010025,2018-02-16,,,false,containerd-lab,kube-system,daemonset,kube-proxy,kube-proxy,sha256:8f9e316d565da28bfd96f7e409ca76bcbd7827d33e2ec309835cd2c78351eef2,6,2.28-10+deb10u2
CVE-2019-1010025,Negligible,libc6,2.28-10,os,,k8s.gcr.io/kube-proxy:v1.22.15,debian 10.10,3.0,5.3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,https://security-tracker.debian.org/tracker/CVE-2019-1010025,2018-02-16,,,false,containerd-lab,kube-system,daemonset,kube-proxy,kube-proxy,sha256:8f9e316d565da28bfd96f7e409ca76bcbd7827d33e2ec309835cd2c78351eef2,6,2.28-10+deb10u2
CVE-2018-1000654,Negligible,libtasn1-6,4.13-3,os,,k8s.gcr.io/kube-proxy:v1.22.15,debian 10.10,3.0,5.5,CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,https://security-tracker.debian.org/tracker/CVE-2018-1000654,2018-08-12,,,false,containerd-lab,kube-system,daemonset,kube-proxy,kube-proxy,sha256:8f9e316d565da28bfd96f7e409ca76bcbd7827d33e2ec309835cd2c78351eef2,6,
CVE-2022-0563,Negligible,bsdutils,1:2.33.1-0.1,os,,k8s.gcr.io/kube-proxy:v1.22.15,debian 10.10,3.1,5.5,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,https://security-tracker.debian.org/tracker/CVE-2022-0563,2022-02-14,,,false,containerd-lab,kube-system,daemonset,kube-proxy,kube-proxy,sha256:8f9e316d565da28bfd96f7e409ca76bcbd7827d33e2ec309835cd2c78351eef2,6,
CVE-2007-6755,Negligible,libssl1.1,1.1.1d-0+deb10u7,os,,k8s.gcr.io/kube-proxy:v1.22.15,debian 10.10,2.0,5.8,AV:N/AC:M/Au:N/C:P/I:P/A:N,https://security-tracker.debian.org/tracker/CVE-2007-6755,2007-08-21,,,false,containerd-lab,kube-system,daemonset,kube-proxy,kube-proxy,sha256:8f9e316d565da28bfd96f7e409ca76bcbd7827d33e2ec309835cd2c78351eef2,6,1.1.1n-0+deb10u2
CVE-2020-13529,Negligible,libsystemd0,241-7~deb10u8,os,,k8s.gcr.io/kube-proxy:v1.22.15,debian 10.10,3.1,6.1,CVSS:3.1/AV:A/AC:H/PR:N/UI:N/S:C/C:N/I:N/A:H,https://security-tracker.debian.org/tracker/CVE-2020-13529,2021-04-26,,,false,containerd-lab,kube-system,daemonset,kube-proxy,kube-proxy,sha256:8f9e316d565da28bfd96f7e409ca76bcbd7827d33e2ec309835cd2c78351eef2,6,
CVE-2020-13529,Negligible,libudev1,241-7~deb10u8,os,,k8s.gcr.io/kube-proxy:v1.22.15,debian 10.10,3.1,6.1,CVSS:3.1/AV:A/AC:H/PR:N/UI:N/S:C/C:N/I:N/A:H,https://security-tracker.debian.org/tracker/CVE-2020-13529,2021-04-26,,,false,containerd-lab,kube-system,daemonset,kube-proxy,kube-proxy,sha256:8f9e316d565da28bfd96f7e409ca76bcbd7827d33e2ec309835cd2c78351eef2,6,
CVE-2020-13776,Negligible,libsystemd0,241-7~deb10u8,os,,k8s.gcr.io/kube-proxy:v1.22.15,debian 10.10,3.1,6.7,CVSS:3.1/AV:L/AC:H/PR:L/UI:R/S:U/C:H/I:H/A:H,https://security-tracker.debian.org/tracker/CVE-2020-13776,2017-06-29,,,false,containerd-lab,kube-system,daemonset,kube-proxy,kube-proxy,sha256:8f9e316d565da28bfd96f7e409ca76bcbd7827d33e2ec309835cd2c78351eef2,6,
CVE-2020-13776,Negligible,libudev1,241-7~deb10u8,os,,k8s.gcr.io/kube-proxy:v1.22.15,debian 10.10,3.1,6.7,CVSS:3.1/AV:L/AC:H/PR:L/UI:R/S:U/C:H/I:H/A:H,https://security-tracker.debian.org/tracker/CVE-2020-13776,2017-06-29,,,false,containerd-lab,kube-system,daemonset,kube-proxy,kube-proxy,sha256:8f9e316d565da28bfd96f7e409ca76bcbd7827d33e2ec309835cd2c78351eef2,6,
CVE-2012-2663,Negligible,iptables,1.8.5-3~bpo10+1,os,,k8s.gcr.io/kube-proxy:v1.22.15,debian 10.10,2.0,7.5,AV:N/AC:L/Au:N/C:P/I:P/A:P,https://security-tracker.debian.org/tracker/CVE-2012-2663,2012-03-30,,,false,containerd-lab,kube-system,daemonset,kube-proxy,kube-proxy,sha256:8f9e316d565da28bfd96f7e409ca76bcbd7827d33e2ec309835cd2c78351eef2,6,
CVE-2012-2663,Negligible,libip4tc2,1.8.5-3~bpo10+1,os,,k8s.gcr.io/kube-proxy:v1.22.15,debian 10.10,2.0,7.5,AV:N/AC:L/Au:N/C:P/I:P/A:P,https://security-tracker.debian.org/tracker/CVE-2012-2663,2012-03-30,,,false,containerd-lab,kube-system,daemonset,kube-proxy,kube-proxy,sha256:8f9e316d565da28bfd96f7e409ca76bcbd7827d33e2ec309835cd2c78351eef2,6,
CVE-2012-2663,Negligible,libip6tc2,1.8.5-3~bpo10+1,os,,k8s.gcr.io/kube-proxy:v1.22.15,debian 10.10,2.0,7.5,AV:N/AC:L/Au:N/C:P/I:P/A:P,https://security-tracker.debian.org/tracker/CVE-2012-2663,2012-03-30,,,false,containerd-lab,kube-system,daemonset,kube-proxy,kube-proxy,sha256:8f9e316d565da28bfd96f7e409ca76bcbd7827d33e2ec309835cd2c78351eef2,6,
CVE-2012-2663,Negligible,libxtables12,1.8.5-3~bpo10+1,os,,k8s.gcr.io/kube-proxy:v1.22.15,debian 10.10,2.0,7.5,AV:N/AC:L/Au:N/C:P/I:P/A:P,https://security-tracker.debian.org/tracker/CVE-2012-2663,2012-03-30,,,false,containerd-lab,kube-system,daemonset,kube-proxy,kube-proxy,sha256:8f9e316d565da28bfd96f7e409ca76bcbd7827d33e2ec309835cd2c78351eef2,6,
CVE-2018-6829,Negligible,libgcrypt20,1.8.4-5+deb10u1,os,,k8s.gcr.io/kube-proxy:v1.22.15,debian 10.10,3.0,7.5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,https://security-tracker.debian.org/tracker/CVE-2018-6829,2018-02-01,,,false,containerd-lab,kube-system,daemonset,kube-proxy,kube-proxy,sha256:8f9e316d565da28bfd96f7e409ca76bcbd7827d33e2ec309835cd2c78351eef2,6,
CVE-2018-20796,Negligible,libc-bin,2.28-10,os,,k8s.gcr.io/kube-proxy:v1.22.15,debian 10.10,3.0,7.5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,https://security-tracker.debian.org/tracker/CVE-2018-20796,2018-09-12,,,false,containerd-lab,kube-system,daemonset,kube-proxy,kube-proxy,sha256:8f9e316d565da28bfd96f7e409ca76bcbd7827d33e2ec309835cd2c78351eef2,6,2.28-10+deb10u2
CVE-2018-20796,Negligible,libc6,2.28-10,os,,k8s.gcr.io/kube-proxy:v1.22.15,debian 10.10,3.0,7.5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,https://security-tracker.debian.org/tracker/CVE-2018-20796,2018-09-12,,,false,containerd-lab,kube-system,daemonset,kube-proxy,kube-proxy,sha256:8f9e316d565da28bfd96f7e409ca76bcbd7827d33e2ec309835cd2c78351eef2,6,2.28-10+deb10u2
CVE-2019-9192,Negligible,libc-bin,2.28-10,os,,k8s.gcr.io/kube-proxy:v1.22.15,debian 10.10,3.0,7.5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,https://security-tracker.debian.org/tracker/CVE-2019-9192,2019-02-26,,,false,containerd-lab,kube-system,daemonset,kube-proxy,kube-proxy,sha256:8f9e316d565da28bfd96f7e409ca76bcbd7827d33e2ec309835cd2c78351eef2,6,2.28-10+deb10u2
CVE-2019-9192,Negligible,libc6,2.28-10,os,,k8s.gcr.io/kube-proxy:v1.22.15,debian 10.10,3.0,7.5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,https://security-tracker.debian.org/tracker/CVE-2019-9192,2019-02-26,,,false,containerd-lab,kube-system,daemonset,kube-proxy,kube-proxy,sha256:8f9e316d565da28bfd96f7e409ca76bcbd7827d33e2ec309835cd2c78351eef2,6,2.28-10+deb10u2
CVE-2011-4116,Negligible,perl-base,5.28.1-6+deb10u1,os,,k8s.gcr.io/kube-proxy:v1.22.15,debian 10.10,3.1,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,https://security-tracker.debian.org/tracker/CVE-2011-4116,2011-06-27,,,false,containerd-lab,kube-system,daemonset,kube-proxy,kube-proxy,sha256:8f9e316d565da28bfd96f7e409ca76bcbd7827d33e2ec309835cd2c78351eef2,6,
CVE-2019-20838,Negligible,libpcre3,2:8.39-12,os,,k8s.gcr.io/kube-proxy:v1.22.15,debian 10.10,3.1,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,https://security-tracker.debian.org/tracker/CVE-2019-20838,2018-09-21,,,false,containerd-lab,kube-system,daemonset,kube-proxy,kube-proxy,sha256:8f9e316d565da28bfd96f7e409ca76bcbd7827d33e2ec309835cd2c78351eef2,6,
CVE-2017-7245,Negligible,libpcre3,2:8.39-12,os,,k8s.gcr.io/kube-proxy:v1.22.15,debian 10.10,3.0,7.8,CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,https://security-tracker.debian.org/tracker/CVE-2017-7245,2017-03-20,,,false,containerd-lab,kube-system,daemonset,kube-proxy,kube-proxy,sha256:8f9e316d565da28bfd96f7e409ca76bcbd7827d33e2ec309835cd2c78351eef2,6,
CVE-2017-7246,Negligible,libpcre3,2:8.39-12,os,,k8s.gcr.io/kube-proxy:v1.22.15,debian 10.10,3.0,7.8,CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,https://security-tracker.debian.org/tracker/CVE-2017-7246,2017-03-20,,,false,containerd-lab,kube-system,daemonset,kube-proxy,kube-proxy,sha256:8f9e316d565da28bfd96f7e409ca76bcbd7827d33e2ec309835cd2c78351eef2,6,
CVE-2019-19882,Negligible,login,1:4.5-1.1,os,,k8s.gcr.io/kube-proxy:v1.22.15,debian 10.10,3.1,7.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,https://security-tracker.debian.org/tracker/CVE-2019-19882,2019-12-07,,,false,containerd-lab,kube-system,daemonset,kube-proxy,kube-proxy,sha256:8f9e316d565da28bfd96f7e409ca76bcbd7827d33e2ec309835cd2c78351eef2,6,
CVE-2019-19882,Negligible,passwd,1:4.5-1.1,os,,k8s.gcr.io/kube-proxy:v1.22.15,debian 10.10,3.1,7.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,https://security-tracker.debian.org/tracker/CVE-2019-19882,2019-12-07,,,false,containerd-lab,kube-system,daemonset,kube-proxy,kube-proxy,sha256:8f9e316d565da28bfd96f7e409ca76bcbd7827d33e2ec309835cd2c78351eef2,6,
CVE-2019-1010022,Negligible,libc-bin,2.28-10,os,,k8s.gcr.io/kube-proxy:v1.22.15,debian 10.10,3.0,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,https://security-tracker.debian.org/tracker/CVE-2019-1010022,2013-06-02,,,false,containerd-lab,kube-system,daemonset,kube-proxy,kube-proxy,sha256:8f9e316d565da28bfd96f7e409ca76bcbd7827d33e2ec309835cd2c78351eef2,6,2.28-10+deb10u2
CVE-2019-1010022,Negligible,libc6,2.28-10,os,,k8s.gcr.io/kube-proxy:v1.22.15,debian 10.10,3.0,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,https://security-tracker.debian.org/tracker/CVE-2019-1010022,2013-06-02,,,false,containerd-lab,kube-system,daemonset,kube-proxy,kube-proxy,sha256:8f9e316d565da28bfd96f7e409ca76bcbd7827d33e2ec309835cd2c78351eef2,6,2.28-10+deb10u2
CVE-2019-9893,Negligible,libseccomp2,2.3.3-4,os,,k8s.gcr.io/kube-proxy:v1.22.15,debian 10.10,3.0,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,https://security-tracker.debian.org/tracker/CVE-2019-9893,2019-02-18,,,false,containerd-lab,kube-system,daemonset,kube-proxy,kube-proxy,sha256:8f9e316d565da28bfd96f7e409ca76bcbd7827d33e2ec309835cd2c78351eef2,6,
CVE-2005-2541,Negligible,tar,1.30+dfsg-6,os,,k8s.gcr.io/kube-proxy:v1.22.15,debian 10.10,2.0,10,AV:N/AC:L/Au:N/C:C/I:C/A:C,https://security-tracker.debian.org/tracker/CVE-2005-2541,2005-08-04,,,false,containerd-lab,kube-system,daemonset,kube-proxy,kube-proxy,sha256:8f9e316d565da28bfd96f7e409ca76bcbd7827d33e2ec309835cd2c78351eef2,6,
CVE-2022-3715,Medium,bash,4.4.20,os,,quay.io/sysdig/admission-controller:3.9.9,redhat 8.6,3.1,5.5,AV:L/AC:H/PR:L/UI:R/S:U/C:L/I:L/A:H,https://access.redhat.com/security/cve/CVE-2022-3715,2022-10-27,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-webhook,admission-controller,sha256:b8df3dfd3972056aabf2135aa301d2bf315283b98fdbf5dd8aaa8983c2b20b18,2,
CVE-2021-39537,Medium,ncurses-base,6.1,os,,quay.io/sysdig/admission-controller:3.9.9,redhat 8.6,3.1,5.5,AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2021-39537,2020-08-04,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-webhook,admission-controller,sha256:b8df3dfd3972056aabf2135aa301d2bf315283b98fdbf5dd8aaa8983c2b20b18,2,
CVE-2021-39537,Medium,ncurses-libs,6.1,os,,quay.io/sysdig/admission-controller:3.9.9,redhat 8.6,3.1,5.5,AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2021-39537,2020-08-04,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-webhook,admission-controller,sha256:b8df3dfd3972056aabf2135aa301d2bf315283b98fdbf5dd8aaa8983c2b20b18,2,
CVE-2019-12904,Medium,libgcrypt,1.8.5,os,,quay.io/sysdig/admission-controller:3.9.9,redhat 8.6,3.0,5.9,AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,https://access.redhat.com/security/cve/CVE-2019-12904,2019-05-27,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-webhook,admission-controller,sha256:b8df3dfd3972056aabf2135aa301d2bf315283b98fdbf5dd8aaa8983c2b20b18,2,
CVE-2016-3709,Medium,libxml2,2.9.7,os,,quay.io/sysdig/admission-controller:3.9.9,redhat 8.6,3.1,6.1,AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,https://access.redhat.com/security/cve/CVE-2016-3709,2018-01-12,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-webhook,admission-controller,sha256:b8df3dfd3972056aabf2135aa301d2bf315283b98fdbf5dd8aaa8983c2b20b18,2,
CVE-2021-35937,Medium,rpm,4.14.3,os,,quay.io/sysdig/admission-controller:3.9.9,redhat 8.6,3.1,6.3,AV:L/AC:H/PR:H/UI:R/S:U/C:H/I:H/A:H,https://access.redhat.com/security/cve/CVE-2021-35937,2021-06-29,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-webhook,admission-controller,sha256:b8df3dfd3972056aabf2135aa301d2bf315283b98fdbf5dd8aaa8983c2b20b18,2,
CVE-2021-35937,Medium,rpm-libs,4.14.3,os,,quay.io/sysdig/admission-controller:3.9.9,redhat 8.6,3.1,6.3,AV:L/AC:H/PR:H/UI:R/S:U/C:H/I:H/A:H,https://access.redhat.com/security/cve/CVE-2021-35937,2021-06-29,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-webhook,admission-controller,sha256:b8df3dfd3972056aabf2135aa301d2bf315283b98fdbf5dd8aaa8983c2b20b18,2,
CVE-2018-20839,Medium,systemd-libs,239,os,,quay.io/sysdig/admission-controller:3.9.9,redhat 8.6,3.0,6.4,AV:P/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:H,https://access.redhat.com/security/cve/CVE-2018-20839,2018-04-30,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-webhook,admission-controller,sha256:b8df3dfd3972056aabf2135aa301d2bf315283b98fdbf5dd8aaa8983c2b20b18,2,
CVE-2021-35938,Medium,rpm,4.14.3,os,,quay.io/sysdig/admission-controller:3.9.9,redhat 8.6,3.1,6.5,AV:L/AC:L/PR:H/UI:R/S:U/C:H/I:H/A:H,https://access.redhat.com/security/cve/CVE-2021-35938,2021-06-29,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-webhook,admission-controller,sha256:b8df3dfd3972056aabf2135aa301d2bf315283b98fdbf5dd8aaa8983c2b20b18,2,
CVE-2021-35938,Medium,rpm-libs,4.14.3,os,,quay.io/sysdig/admission-controller:3.9.9,redhat 8.6,3.1,6.5,AV:L/AC:L/PR:H/UI:R/S:U/C:H/I:H/A:H,https://access.redhat.com/security/cve/CVE-2021-35938,2021-06-29,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-webhook,admission-controller,sha256:b8df3dfd3972056aabf2135aa301d2bf315283b98fdbf5dd8aaa8983c2b20b18,2,
CVE-2021-35939,Medium,rpm,4.14.3,os,,quay.io/sysdig/admission-controller:3.9.9,redhat 8.6,3.1,6.5,AV:L/AC:L/PR:H/UI:R/S:U/C:H/I:H/A:H,https://access.redhat.com/security/cve/CVE-2021-35939,2017-05-17,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-webhook,admission-controller,sha256:b8df3dfd3972056aabf2135aa301d2bf315283b98fdbf5dd8aaa8983c2b20b18,2,
CVE-2021-35939,Medium,rpm-libs,4.14.3,os,,quay.io/sysdig/admission-controller:3.9.9,redhat 8.6,3.1,6.5,AV:L/AC:L/PR:H/UI:R/S:U/C:H/I:H/A:H,https://access.redhat.com/security/cve/CVE-2021-35939,2017-05-17,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-webhook,admission-controller,sha256:b8df3dfd3972056aabf2135aa301d2bf315283b98fdbf5dd8aaa8983c2b20b18,2,
CVE-2020-17049,Medium,krb5-libs,1.18.2,os,,quay.io/sysdig/admission-controller:3.9.9,redhat 8.6,3.1,7.2,AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,https://access.redhat.com/security/cve/CVE-2020-17049,2020-11-10,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-webhook,admission-controller,sha256:b8df3dfd3972056aabf2135aa301d2bf315283b98fdbf5dd8aaa8983c2b20b18,2,
CVE-2019-17543,Medium,lz4-libs,1.8.3,os,,quay.io/sysdig/admission-controller:3.9.9,redhat 8.6,3.1,8.1,AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,https://access.redhat.com/security/cve/CVE-2019-17543,2019-07-17,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-webhook,admission-controller,sha256:b8df3dfd3972056aabf2135aa301d2bf315283b98fdbf5dd8aaa8983c2b20b18,2,
CVE-2022-40303,Medium,libxml2,2.9.7,os,,quay.io/sysdig/admission-controller:3.9.9,redhat 8.6,3.1,8.2,AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:H,https://access.redhat.com/security/cve/CVE-2022-40303,2022-10-14,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-webhook,admission-controller,sha256:b8df3dfd3972056aabf2135aa301d2bf315283b98fdbf5dd8aaa8983c2b20b18,2,
CVE-2022-40304,Medium,libxml2,2.9.7,os,,quay.io/sysdig/admission-controller:3.9.9,redhat 8.6,3.1,8.2,AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:H,https://access.redhat.com/security/cve/CVE-2022-40304,2022-10-14,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-webhook,admission-controller,sha256:b8df3dfd3972056aabf2135aa301d2bf315283b98fdbf5dd8aaa8983c2b20b18,2,
CVE-2021-42694,Medium,libgcc,8.5.0,os,,quay.io/sysdig/admission-controller:3.9.9,redhat 8.6,3.1,8.5,AV:N/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H,https://access.redhat.com/security/cve/CVE-2021-42694,2021-11-01,,,false,containerd-lab,sysdig-admission-controller,deployment,sysdig-admission-controller-webhook,admission-controller,sha256:b8df3dfd3972056aabf2135aa301d2bf315283b98fdbf5dd8aaa8983c2b20b18,2,
